,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_ident,CloruroSodico_raiz4,Densidad_cuarta,pH_ident,Sulfatos_cuarta,Alcohol_exp,CalifProductor_ident,PrecioBotella_log,aleatorio_log,aleatorio2_raiz4,Compra
1862,2.45,-0.33,34.2,0.038,0.97194,3.24,0.93,10.1,2,2.43,B,*,3.0,0.0,0.6058442223591638,0.03190601524548364,5.845737930153658,1.2319442675398768,3.921678464102964,1.32084886723435,24.647777078050815,3.132218848954617,149.92470739313248,17.590473507813847,1.5199758526451521,-0.034370858382752424,0.7407624395104597,0.5759927836780583,1
1863,0.6,0.04,-56.1,-0.16,1.02302,3.45,1.61,8.4,3,3.42,R,Desc,1.0,0.0,0.3331381287156756,0.4532986479417538,3.442531225534932,1.2868942740534786,1.238962287523436,1.2468216686027087,316.37823945907866,3.4484423865894582,320.5541305925134,10.85634588596427,2.2799137789677286,0.49167989700286,0.14268687117528986,1.1193472835786134,0
1864,1.02,0.85,16.2,0.632,0.9987,1.8,0.36,6.9,3,2.37,MM,**,1.0,0.0,0.38731295665813414,0.9545823305565099,3.98812409901594,1.3873227059088857,3.38691776445256,1.4897161188457402,114.38306577557621,0.9638288766014209,69.32493976578431,7.091660135666206,2.2799137789677286,-0.07723003011665165,0.2933657758748409,1.3484621209156413,1
1865,0.63,-0.06,13.0,0.29,0.97928,3.05,0.67,8.7,3,1.19,R,Desc,1.0,0.0,0.9836123798242333,0.2518666513931367,3.48150214506929,1.2727353920957225,3.2918491956258213,1.4000280607166267,39.9453368054653,2.8461118387135698,107.40607253457726,11.821451998968517,2.2799137789677286,-2.05210128445553,1.225376076726451,0.9663535216514296,1
1866,-0.9,-0.68,-88.3,1.006,0.95734,3.24,0.52,9.5,2,2.5,R,**,2.0,0.0,0.11530812274856683,0.4523451851710413,1.4939852488170458,1.1721709316609592,0.2823348137043802,1.5721846366549663,7.58512630847165,3.132218848954617,87.42191049796367,14.83553549996749,1.5199758526451521,0.013414975589575079,-0.918303922124148,1.1187580411511748,1
1867,-2.05,1.62,-31.2,0.04,0.99026,5.26,0.39,4.7,1,2.29,R,Desc,3.0,0.0,0.049604860656168204,0.1616907419035759,0.0001,1.465971968210041,1.9787145887064954,1.3215355352624616,74.8770963212071,6.173988115727849,72.48144148167943,3.7975963652248352,0.760037926322576,-0.13739185212928426,-1.761906963401433,0.8649336571135232,1
1868,2.39,0.42,-22.7,0.081,0.99179,3.2,-0.1,5.7,6,4.44,M,*,1.0,0.0,0.7605748212761646,0.3460123910330697,5.767796091084942,1.3368336976885702,2.23124047465252,1.3353821187851698,81.1308267932526,3.0719857941670283,32.641844921055444,5.044281422655315,4.559727557935457,0.8433656934600494,0.9682164916198771,1.04624120124349,0
1869,0.2,0.27,23.8,-0.464,0.9941,3.46,0.44,5.5,3,2.85,M,*,1.0,0.0,0.8843899588314661,0.8306055762488495,2.9229189650768292,1.3177952695356312,3.612705615416064,1.098068298945895,91.30482317273812,3.463500650286355,77.9803011455819,4.7658591935877626,2.2799137789677286,0.22311683958058118,1.119041441536563,1.3023624489140453,1
1870,0.99,0.4,41.4,0.295,0.99174,4.37,-1.13,11.1,3,1.16,M,**,2.0,0.0,0.05602980956352255,0.9029250161599363,3.9491531794815824,1.334341996786027,4.135582743963125,1.4014685314724664,80.92047330005633,4.833802646703999,2.6953399574570245,23.365121039113525,2.2799137789677286,-2.223805597516813,-1.640095022873913,1.3298340941017248,1
1871,-0.92,0.58,5.0,0.073,0.9984,3.18,0.33,8.7,2,3.43,B,****,3.0,7.6923076923076925,0.5221641725701419,0.9324028164661275,1.4680046357941405,1.356283063229996,3.0541777735589752,1.3327140934725166,112.75722684911857,3.041869266773234,66.27267522549764,11.821451998968517,1.5199758526451521,0.4958033625002261,0.5921196565694153,1.3405590207345401,1
1872,0.22,0.31,-49.5,0.864,0.99704,3.14,1.73,10.6,2,3.1,R,Desc,3.0,0.0,0.18353342241559734,0.18804727141327604,2.9488995780997342,1.3229529095009709,1.4350412107285844,1.542416883659687,105.6030831620711,2.981636211985645,361.5347543529562,20.273222305430146,1.5199758526451521,0.3498590211104461,-0.45349143461917796,0.8982365860782178,0
1873,1.63,0.26,37.2,-0.055,0.97315,3.3,0.46,7.1,2,5.5,M,*,3.0,0.0,0.9900260142380352,0.4447407630814241,4.780532796214546,1.3164963507494336,4.010805247378031,1.2876641203978805,26.79998568811391,3.2225684311359997,80.2652093677872,7.505956014448831,1.5199758526451521,1.1119614837872518,1.2318754481708774,1.114024821553431,1
1874,0.24,0.43,5.4,-0.315,0.99045,3.15,0.38,18.5,2,1.56,R,***,1.0,0.0,0.7690716299401861,0.07283871057161317,2.9748801911226392,1.3380743411572347,3.0660613446623173,1.1780134443636472,75.63334856557721,2.996694475682542,71.41754802032764,190.94916882705778,1.5199758526451521,-0.9717030211050853,0.9793262186790166,0.7084243124844583,1
1875,0.24,0.34,51.4,0.254,0.98056,3.29,0.59,8.8,2,5.61,M,***,1.0,0.0,0.8715062481431567,0.48088635462410034,2.9748801911226392,1.3267819217758923,4.432672021546683,1.389523007806842,43.209095741793995,3.2075101674391027,96.36459985434092,12.161856467163483,1.5199758526451521,1.1361111591938755,1.1043662583992309,1.1360074443570856,1
1876,0.58,0.08,58.8,0.048,0.9759,3.38,2.16,10.0,3,2.04,B,**,3.0,0.0,0.6174408372748615,0.9538198696127043,3.416550612512027,1.2924292303877227,4.652518086958516,1.3242715588968008,32.21356880155624,3.3430345407111774,541.3002051641927,17.098124679664796,2.2799137789677286,-0.35278577894084195,0.759723025792289,1.3481927359434867,1
1877,0.15,0.24,54.7,-0.464,0.9951,3.59,0.31,0.8,3,3.16,M,**,1.0,0.0,0.9419581048101765,0.426600010694299,2.8579674325195663,1.3138869179151011,4.530711483149258,1.098068298945895,95.99384169228438,3.6592580783460185,64.29459475060027,1.2550927863169632,2.2799137789677286,0.3780279403323292,1.182104650384271,1.102483183002167,1
1878,0.16,0.48,-15.6,0.047,0.9933,3.39,0.54,11.0,2,4.05,M,***,3.0,0.0,0.028596975405145275,0.9632292468938989,2.870957739031019,1.3442263786855084,2.442173861736846,1.3239304826334153,87.6790394396863,3.358092804408075,89.91055288462971,22.711142625282978,1.5199758526451521,0.7230413143636704,-2.312803131065216,1.3515059249863275,1
1879,0.39,-0.57,56.2,0.513,0.99859,3.26,0.51,10.9,5,5.31,R,Desc,2.0,7.6923076923076925,0.35196530307331353,0.9349741905138016,3.169734788794428,1.1919376121504663,4.575274874786791,1.4603592680220476,113.78489729393647,3.1623353763484108,86.19714389128552,22.075468750300757,3.7997896316128807,1.068823441090834,0.19766344017890594,1.3414824435550046,0
1880,0.24,2.9,1.8,0.273,1.04665,3.9,0.24,10.2,4,1.0,MB,****,2.0,0.0,0.021745858139209484,0.5679757734137783,2.9748801911226392,1.5740202647027097,2.9591092047322367,1.395096904810111,696.7682978783188,4.126064252949831,57.71823048119195,18.09699976027821,3.0398517052903045,-9.210340371976182,-2.586761352563525,1.1842887461239555,1
1881,-0.9,0.09,-3.8,0.046,1.01245,4.98,0.51,9.4,3,1.38,R,***,2.0,0.0,0.46027612151296016,0.8135806437162558,1.4939852488170458,1.2938019173812165,2.792739209285444,1.3235891425578163,209.7932344816933,5.752356732214729,86.19714389128552,14.42029605145986,2.2799137789677286,-1.3593433917001188,0.465962302128893,1.2956358151964211,1
1882,0.26,0.49,2.3,0.037,0.9954,1.63,0.99,12.1,2,6.65,R,**,1.0,0.0,0.8539676246529123,0.6622737050583111,3.0008608041455447,1.3454467024700754,2.9739636686114146,1.3205051312377254,97.43511916478002,0.7078383937541683,161.3061185963212,31.03548525455663,1.5199758526451521,1.3395329374540754,1.0840363345795883,1.2306601349090192,0
1883,0.45,-0.12,1.5,-0.219,0.96728,1.84,0.73,10.5,5,1.08,MB,Desc,1.0,7.6923076923076925,0.9323529944715581,0.5014468636563386,3.2476766278631435,1.2640078850044278,2.9501965264047296,1.2219874569269276,17.546389331466838,1.0240619313890098,116.29000221295553,19.70578463864705,3.7997896316128807,-2.916028961225083,1.1718552639683533,1.147963342035911,0
1884,0.72,0.18,13.0,0.033,1.02552,3.37,1.31,11.3,4,1.0,R,****,1.0,0.0,0.15663959800550376,0.48037909689994485,3.5984149036723627,1.3059638887850258,3.2918491956258213,1.3191274959412085,346.62071212956005,3.3279762770142804,233.3248896590856,24.7301150135255,3.0398517052903045,-9.210340371976182,-0.6119474515606647,1.1357076669340922,1
1885,0.28,-0.52,2.1,0.137,0.99376,4.09,0.4,17.5,4,1.45,M,Desc,3.0,0.0,0.35007319475254983,0.34108808749292563,3.0268414171684497,1.2006063955825492,2.9680218830597433,1.3536251483655763,89.75039487729217,4.412171263190878,73.55717736965744,143.7564260835034,3.0398517052903045,-1.1903276311595479,0.19227298845944055,1.0424973114316385,0
1886,0.04,0.52,-31.2,0.421,1.03751,3.27,0.37,15.7,3,1.15,B,**,2.0,7.6923076923076925,0.4060479278778998,0.8073401889736358,2.715074060893588,1.3490878881575887,1.9787145887064954,1.4363857297195937,522.828008567354,3.177393640045308,70.36540975205277,86.2391283398334,2.2799137789677286,-2.288282504305795,0.3406048087083206,1.2931437322664476,1
1887,0.14,0.3,1.3,-0.182,0.99268,2.64,-2.32,11.8,3,1.61,M,*,3.0,16.666666666666664,0.6460444707941813,0.1154461422533497,2.844977126008114,1.321669152862328,2.9442547408530584,1.2377356279618914,84.9441940951781,2.2287230271407856,1.0000000000000002e-16,28.50174096139878,2.2799137789677286,-0.8862025072519986,0.8050086378973081,0.7950065566489153,1
1888,0.27,0.46,17.55,0.052,1.03123,3.15,0.52,8.9,3,1.0,B,**,2.0,7.6923076923076925,0.2310061124661109,0.38995018909960033,3.013851110656997,1.3417757119842857,3.42702481692634,1.325633235313294,423.79320480457085,2.996694475682542,87.42191049796367,12.512063047821213,2.2799137789677286,-9.210340371976182,-0.22343586608119576,1.0779928324445753,1
1889,0.61,-0.94,7.7,0.096,1.02389,3.56,0.72,9.2,2,1.0,B,**,2.0,0.0,0.49740504623408577,0.42308384985486647,3.4555215320463843,1.1210002273847213,3.1343918785065354,1.3403419925369109,326.6682830231733,3.614083287255327,114.77241760043783,13.624358903221204,1.5199758526451521,-9.210340371976182,0.543541590852143,1.100203671177727,1
1890,0.85,0.48,57.2,-0.083,0.9951,2.66,0.38,9.3,2,3.25,M,*,1.0,0.0,0.7432026236200747,0.6664571834862743,3.767288888321246,1.3442263786855084,4.604983802545147,1.2771520843611521,95.99384169228438,2.2588395545345796,71.41754802032764,14.016678953867524,1.5199758526451521,0.41884719400340675,0.9451104933967229,1.2325994063647496,1
1891,1.5,0.53,25.9,0.081,1.03467,3.59,0.82,5.6,2,1.46,B,Desc,3.0,0.0,0.7439148191414209,0.5023303709741901,4.611658811565663,1.3502950904535815,3.675094363708611,1.3353821187851698,476.10787759588,3.6592580783460185,130.63516478608335,4.903094430378206,1.5199758526451521,-1.1683558726366126,0.9460683230318991,1.1484687954605581,0
1892,0.31,1.81,1.4,0.035,0.98836,3.0,0.4,11.3,2,1.22,M,*,3.0,0.0,0.4046362829982789,0.3345727332461088,3.065812336702807,1.4835534468363751,2.9472256336288942,1.3198168528343737,67.62258702163996,2.7708205202290843,73.55717736965744,24.7301150135255,1.5199758526451521,-1.905603964636522,0.3371221412268739,1.037480924858494,1
1893,0.235,0.02,15.1,0.175,0.91473,4.01,0.86,10.5,2,1.0,MB,Desc,3.0,0.0,0.5923945082085637,0.937412716810141,2.968385037866913,1.2840998011046576,3.3542379439183683,1.3655965820540097,1.0000000000000002e-16,4.2917051536157,137.41980841789825,19.70578463864705,1.5199758526451521,-9.210340371976182,0.7183120832432635,1.3423564003348898,0
1894,-1.05,0.46,63.4,0.285,1.00113,3.73,0.7,9.6,4,1.01,R,***,2.0,0.0,0.5052388850592294,0.3595415239306917,1.2991306511452574,1.3417757119842857,4.789179154646952,1.3985831299411595,128.2090245069786,3.870073770102579,111.78185663337462,15.262731970645921,3.0398517052903045,-4.982625885631945,0.5591684993741493,1.0563254263929258,1
1895,0.17,0.44,14.1,0.053,1.01715,4.16,0.75,8.8,4,1.03,B,****,1.0,0.0,0.2877370219477303,0.6327693852809159,2.8839480455424713,1.339311543272449,3.3245290161600125,1.325972999617721,253.15973761440839,4.517579109069159,119.37027068513045,12.161856467163483,3.0398517052903045,-3.893784973933674,-0.0038268520125910657,1.2167156853951038,1
1896,0.26,2.9,38.8,-0.029,0.9976,3.03,2.01,10.2,4,1.03,MM,Desc,2.0,0.0,0.1337887271666972,0.1808828370710791,3.0008608041455447,1.5740202647027097,4.0583395317914,1.2971999647153303,108.50635641777868,2.8159953113197753,472.36636803649446,18.09699976027821,3.0398517052903045,-3.893784973933674,-0.7696411438390858,0.8895498505208494,1
1897,0.81,0.3,1.4,0.042,0.9954,3.15,0.46,9.1,5,4.73,M,*,3.0,0.0,0.33278287866359557,0.7824599019083821,3.715327662275436,1.321669152862328,2.9472256336288942,1.322221134580733,97.43511916478002,2.996694475682542,80.2652093677872,13.243019700652075,3.7997896316128807,0.9242991105401913,0.14161990412416942,1.2830619104938121,1
1898,0.21,0.31,-53.9,0.039,0.95053,4.72,0.54,10.6,2,2.0,M,Desc,1.0,16.666666666666664,0.6253946553410269,0.6439788081329899,2.9359092715882817,1.3229529095009709,1.304321928591819,1.3211923350800638,3.7797989400380727,5.3608418760954,89.91055288462971,20.273222305430146,1.5199758526451521,-0.39200080000524884,0.7725228215652535,1.2220698557587286,1
1899,0.23,1.83,-70.75,-0.45,0.97801,3.33,0.54,10.2,2,3.86,R,**,1.0,7.6923076923076925,0.4069584065541769,0.5749594841993418,2.9618898846111867,1.4853681571116057,0.803726495863524,1.1063467043052642,36.893373594224876,3.2677432222266916,89.91055288462971,18.09699976027821,1.5199758526451521,0.6587245724200842,0.3428446324206671,1.1879133623516778,1
1900,2.65,1.76,-22.9,0.281,1.01267,3.08,0.39,10.5,4,2.0,R,*,1.0,0.0,0.08181524999821133,0.7393330586159854,6.105544060382709,1.4789873025659641,2.2252986891008484,1.3974239523763992,211.68882958131724,2.8912866298042617,72.48144148167943,19.70578463864705,3.0398517052903045,-0.39200080000524884,-1.2614740982998496,1.2650015253757343,1
1901,-0.41,0.33,57.5,0.03,0.9765,3.18,2.04,13.8,1,1.36,R,****,2.0,0.0,0.3928232975112603,0.38867568038747735,2.130510267878222,1.325509268949766,4.613896480872653,1.3180914297830995,33.496128670159756,3.041869266773234,485.59374513955476,50.2866145668991,0.760037926322576,-1.4133889818939664,0.30749288701916927,1.0771106260008312,1
1902,0.29,1.24,13.2,0.046,1.01327,2.55,0.37,9.7,4,1.07,M,*,2.0,0.0,0.5030666514345348,0.39904038448700807,3.039831723679902,1.4287797924088024,3.2977909811774926,1.3235891425578163,216.92394674361807,2.09319865386871,70.36540975205277,15.702229771772492,3.0398517052903045,-3.0492965628557203,0.5548597488821976,1.0842230656776515,1
1903,0.28,0.26,-14.3,-0.554,0.97957,3.32,1.93,13.0,2,1.79,R,*,1.0,0.0,0.2287110134146626,0.041263919604600297,3.0268414171684497,1.3164963507494336,2.480795467822708,1.0397635658300393,40.66800015838238,3.252684958529794,438.41338503243105,40.070060180472176,1.5199758526451521,-0.6276837941522707,-0.2334210982911843,0.6143899340045152,1
1904,0.25,1.28,1.4,0.405,0.9935,3.11,1.38,9.5,2,4.05,R,Desc,2.0,0.0,0.20464600151818058,0.15581610203313034,2.9878704976340917,1.4328330122825614,2.9472256336288942,1.4320916552645848,88.57517283693684,2.936461420894953,251.84922822604216,14.83553549996749,1.5199758526451521,0.7230413143636704,-0.3446024494747628,0.8569613541041604,1
1905,0.51,0.37,-9.7,0.036,0.98853,3.09,0.49,12.7,1,2.89,R,*,1.0,0.0,0.46042273381515497,0.48117343350192565,3.325618466931859,1.3305780672605896,2.617456535511145,1.320161126601198,68.24925063985856,2.9063448935011587,83.78626272236093,36.79873107200088,0.760037926322576,0.2445063363935453,0.4662807876600692,1.1361769961374006,0
1906,-0.58,-0.54,-24.6,0.043,0.99206,3.21,0.6,8.7,4,1.63,B,***,3.0,7.6923076923076925,0.3081330566475601,0.9834876553041683,1.9096750571835281,1.197161458029815,2.1747935119116435,1.3225635346848588,82.27383127843802,3.0870440578639253,97.69599993778162,11.821451998968517,3.0398517052903045,-0.8539493463326399,0.06465957700364489,1.358557657052141,1
1907,-0.62,1.53,29.9,0.083,1.0431,2.54,-0.17,9.4,3,1.8,R,*,3.0,0.0,0.0412027412616045,0.8836552334078257,1.857713831137718,1.4574183068514968,3.793930074742034,1.336046632629279,624.7422996802811,2.0781403901718134,28.71567340346037,14.42029605145986,2.2799137789677286,-0.615107353531501,-1.9475210610723963,1.3226803691368338,1
1908,0.51,0.36,-8.2,0.552,0.9975,2.15,0.76,11.0,3,1.33,R,**,2.0,0.0,0.63432754466553,0.3193037371356443,3.325618466931859,1.3293162967029115,2.6620199271486786,1.4701750331786692,107.98357731252267,1.4908681059928224,120.93315190789124,22.711142625282978,2.2799137789677286,-1.500362997217272,0.7867055401933698,1.0254309680821656,1
1909,1.385,0.26,-31.3,0.21,0.99094,3.68,1.17,10.6,1,1.7,M,**,3.0,0.0,0.9417800026849966,0.8767880020403971,4.4622702866839585,1.3164963507494336,1.9757436959306598,1.3763510455357748,77.61012362476242,3.7947824516180937,199.3600159993619,20.273222305430146,0.760037926322576,-0.7486123200026638,1.1819155545566191,1.3201026916143277,1
1910,0.68,-2.27,-40.4,0.027,0.99228,2.45,1.51,12.5,2,6.98,M,***,2.0,0.0,0.9892771520830673,0.8707283110497739,3.5464536776265527,0.1,1.705392453329622,1.317052914694459,83.2140627426885,1.9426160168997386,289.15276115744246,34.76760237923841,1.5199758526451521,1.396296514614437,1.231118749817703,1.3178155237900044,1
1911,0.44,0.44,-12.6,0.048,0.99955,1.77,0.54,11.6,2,1.0,R,***,3.0,0.0,0.06793767215393409,0.7502484007014603,3.234686321351691,1.339311543272449,2.531300645011913,1.3242715588968008,119.08516426512068,0.918654085510729,89.91055288462971,26.92856976299221,1.5199758526451521,-9.210340371976182,-1.4473653121147527,1.2696457706829147,1
1912,-0.995,-1.12,-60.35,0.537,0.989,2.34,0.47,12.8,2,1.0,R,****,3.0,7.6923076923076925,0.5587733334060679,0.15917425723418333,1.3705773369582464,1.080981662334412,1.112699344550424,1.4664230414461323,70.00446697797074,1.776975116233869,81.4263118697621,37.85836845680835,1.5199758526451521,-9.210340371976182,0.6598824337447803,0.8615456811369467,1
1913,-0.01,0.28,2.2,0.042,0.99166,2.45,-2.1,17.8,3,1.66,R,**,2.0,0.0,0.782279846691299,0.4014087825996644,2.650122528336325,1.319090358701851,2.9709927758355787,1.322221134580733,80.58475886281005,1.9426160168997386,0.0031529283572603157,156.53606732321407,2.2799137789677286,-0.8074400075965531,0.9963548039083207,1.08582880847692,1
1914,1.91,0.06,-18.2,0.036,1.01996,3.32,0.85,13.8,1,1.08,R,**,1.0,16.666666666666664,0.24790477882418505,0.33008685383584413,5.1442613785352185,1.289670660209751,2.3649306495651206,1.320161126601198,282.10622503667827,3.252684958529794,135.69944384245397,50.2866145668991,0.760037926322576,-2.916028961225083,-0.1528331635412578,1.0339843304492757,1
1915,-0.58,0.26,5.6,0.044,0.9949,3.6,0.47,10.6,2,2.97,B,*,1.0,0.0,0.728404473432001,0.8002652347714045,1.9096750571835281,1.3164963507494336,3.0720031302139885,1.3229056690621825,95.04191363800477,3.674316342042916,81.4263118697621,20.273222305430146,1.5199758526451521,0.28595987000175344,0.924998065158819,1.2903008589035105,1
1916,0.08,0.46,-33.5,0.226,0.9941,4.19,0.49,10.2,4,1.11,R,*,2.0,7.6923076923076925,0.5792058169717373,0.6477124018196866,2.7670352869393984,1.3417757119842857,1.910384054862277,1.3811845277953938,91.30482317273812,4.5627539001598505,83.78626272236093,18.09699976027821,3.0398517052903045,-2.598079024406458,0.6957968744032057,1.2238376779606082,1
1917,0.49,0.4,-59.5,0.027,0.94855,3.12,-0.58,11.3,4,1.76,B,*,3.0,0.0,0.6279587363343385,0.17641426137193172,3.2996378539089535,1.334341996786027,1.1379519331450267,1.317052914694459,3.0104976976252424,2.9515196845918505,12.319124415826854,24.7301150135255,3.0398517052903045,-0.6663909118865662,0.776614428134806,0.8840001903715858,1
1918,1.28,0.32,7.4,0.552,1.00893,3.19,0.5,11.7,2,2.29,MB,***,3.0,0.0,0.7896885073829236,0.8070165196481328,4.325872068313707,1.3242329398165344,3.125479200179029,1.4701750331786692,181.16027127758545,3.056927530470131,84.98529166718353,27.70399104543891,1.5199758526451521,-0.13739185212928426,1.0057809280999455,1.2930140835167627,1
1919,0.33,0.2,8.8,0.364,1.01359,3.41,0.26,4.6,2,1.02,B,Desc,1.0,7.6923076923076925,0.07616058375666035,0.773591647752869,3.0917929497257126,1.308620909904141,3.167071699040727,1.420908179633046,219.75539391468192,3.3882093318018693,59.543105550407375,3.691303483491379,1.5199758526451521,-4.296798271998735,-1.3331003351122872,1.2794102394432156,1
1920,-0.89,0.95,4.1,0.581,1.00523,3.21,0.69,13.8,6,3.66,R,Desc,1.0,0.0,0.8958284151331743,0.6418941284363271,1.5069755553284983,1.3983076147794886,3.027439738576455,1.477348489173719,154.3318648231638,3.0870440578639253,110.30868485059908,50.2866145668991,4.559727557935457,0.5862329614342215,1.1318923454973648,1.2210794318600373,0
1921,0.225,0.54,11.3,0.677,0.9918,3.16,0.4,12.1,2,1.74,M,*,1.0,0.0,0.6642399974707558,0.826282572428705,2.9553947313554603,1.351499063586398,3.2413440184366165,1.5003785691218166,81.1729466563402,3.0117527393794394,73.55717736965744,31.03548525455663,1.5199758526451521,-0.6930538962879317,0.8327841324046483,1.3006642779378437,0
1922,0.17,0.3,22.7,0.56,0.99095,3.02,-1.26,12.5,2,1.18,B,****,1.0,7.6923076923076925,0.8814798677127981,0.4140710525034832,2.8839480455424713,1.321669152862328,3.5800257948818723,1.472164406642671,77.6508651467192,2.8009370476228788,1.696937287000357,34.76760237923841,1.5199758526451521,-2.1061252608784486,1.1157454818827846,1.0942951024448844,1
1923,1.3,0.28,1.2,0.05,1.02732,2.74,0.69,11.1,2,1.45,R,****,1.0,0.0,0.10537912946744687,0.17461805757795157,4.351852681336611,1.319090358701851,2.941283848077223,1.3249529218866303,369.7012283788703,2.3793056641097574,110.30868485059908,23.365121039113525,1.5199758526451521,-1.1903276311595479,-1.0083531665986114,0.8817396795581531,1
1924,0.2,2.76,6.4,0.655,1.02486,2.37,0.82,11.4,4,1.47,R,****,1.0,7.6923076923076925,0.6155386756889941,0.24161411646558684,2.9229189650768292,1.5632546496703126,3.095770272420673,1.495194311663084,338.43483530998407,1.8221499073245608,130.63516478608335,25.442230720658085,3.0398517052903045,-1.1468565114808242,0.7566375152314874,0.9563602550740773,1
1925,0.42,0.46,8.4,0.04,0.99495,3.18,-0.69,9.7,2,2.11,M,**,2.0,7.6923076923076925,0.3386711045120142,0.5663374093915773,3.2087057083287855,1.3417757119842857,3.1551881279373846,1.3215355352624616,95.27922887768453,3.041869266773234,9.487232054028615,15.702229771772492,1.5199758526451521,-0.2876554508496792,0.15915946807319015,1.183433581161653,1
1926,0.26,-0.72,8.2,-0.441,0.98732,2.75,2.2,14.8,3,4.2,R,Desc,2.0,7.6923076923076925,0.42687497236254424,0.33366914005051174,3.0008608041455447,1.1647285983276987,3.1492463423857133,1.1115719666498216,63.88231310782774,2.3943639278066544,560.8924010365391,66.79483843802849,2.2799137789677286,0.771048258824921,0.3906256512224404,1.0367794454073214,0
1927,0.2,-2.27,1.9,0.015,1.00033,3.37,2.23,12.1,1,2.59,M,**,1.0,0.0,0.05176598863491988,0.7394353176251389,2.9229189650768292,0.1,2.962080097508072,1.3128740922695548,123.52622433068166,3.3279762770142804,575.9319452768632,31.03548525455663,0.760037926322576,0.07167829874736502,-1.7192562916615095,1.2650452723256231,1
1928,1.93,1.25,11.2,0.173,0.95328,3.06,-0.39,8.9,4,1.14,M,*,2.0,0.0,0.7852019829021223,0.8350509092139586,5.1702419915581235,1.4297963320371985,3.238373125660781,1.3649743183756016,5.081889694921507,2.861170102410467,18.646741739631818,12.512063047821213,3.0398517052903045,-2.3572049640426087,1.000083289688699,1.3041017735972442,1
1929,0.38,0.49,-53.7,0.038,0.9906,3.18,0.32,12.9,3,1.24,M,Desc,1.0,0.0,0.42984068025190303,0.8305800386612725,3.1567444822829756,1.3454467024700754,1.31026371414349,1.32084886723435,76.23442469929317,3.041869266773234,65.27801570612971,38.9485186162298,2.2799137789677286,-1.8186486181093864,0.3975492328054326,1.3023524366762798,1
1930,0.23,0.36,63.7,0.454,0.99192,4.1,2.28,5.6,2,3.63,B,Desc,1.0,0.0,0.3272386779655404,0.9296861385825793,2.9618898846111867,1.3293162967029115,4.7980918329744595,1.4451225855142373,81.67966528080929,4.427229526887775,601.6674582570694,4.903094430378206,1.5199758526451521,0.5748913195290154,0.12481907726913433,1.339581339376482,0
1931,-1.55,0.47,2.2,0.689,1.00708,3.49,0.5,9.1,2,3.51,R,*,2.0,0.0,0.4980556682121611,0.8044840780593508,0.6496153255726285,1.3430027222947416,2.9709927758355787,1.5031838460211997,167.34313424915615,3.508675441377047,84.98529166718353,13.243019700652075,1.5199758526451521,0.5281929169942862,0.5448487878488032,1.2919983417129461,1
1932,0.2,0.31,1.6,0.038,0.9912,3.25,0.39,12.0,3,1.06,R,Desc,2.0,0.0,0.04768420855950828,0.4021497605860975,2.9229189650768292,1.3229529095009709,2.9531674191805655,1.32084886723435,78.67462661846703,3.1472771126515138,72.48144148167943,30.16681706382654,2.2799137789677286,-3.203095629567321,-1.8014014414336215,1.086329721807779,0
1933,0.39,-1.33,1.4,0.581,1.03449,3.81,3.38,9.3,2,3.05,R,Desc,1.0,0.0,0.04862927213828938,0.7069839467016192,3.169734788794428,1.0278449498585052,2.9472256336288942,1.477348489173719,473.2562896563861,3.990539879677757,1418.46247084346,14.016678953867524,1.5199758526451521,0.32576318852367114,-1.7817730898489197,1.250928582689654,0
1934,0.63,0.24,14.0,0.074,0.94832,3.44,0.53,9.8,2,3.81,R,**,2.0,0.0,0.9615911472002576,0.9003542452896601,3.48150214506929,1.3138869179151011,3.321558123384177,1.3330484735924242,2.929441331659792,3.433384122892561,88.65968291299356,16.154383126149078,1.5199758526451521,0.6410883517715633,1.202733367414063,1.3288863804506792,1
1935,0.52,1.17,-17.2,0.085,1.0186,3.38,1.68,9.5,3,1.78,R,Desc,3.0,0.0,0.6567638695440041,0.8680956564848841,3.3386087734433114,1.4216025172014035,2.3946395773234768,1.3367101564160515,267.8030195032492,3.3430345407111774,344.0094895611741,14.83553549996749,2.2799137789677286,-0.6404204183086365,0.8214650277558948,1.3168181338798564,0
1936,0.37,1.54,1.4,0.833,1.00954,4.1,1.6,18.8,3,1.22,R,*,3.0,0.0,0.9182837914077839,0.8343803989112739,3.1437541757715226,1.4583761687128245,2.9472256336288942,1.5356837688998963,185.89839184361225,4.427229526887775,317.3040013546626,207.92414475761757,2.2799137789677286,-1.905603964636522,1.156650135223343,1.3038398686479875,1
1937,0.35,-1.12,12.6,0.039,0.97704,3.2,-0.32,9.3,2,1.06,M,*,2.0,7.6923076923076925,0.07697349699418687,0.1224039961117448,3.1177735627486176,1.080981662334412,3.279965624522479,1.3211923350800638,34.68283501874959,3.0719857941670283,21.50259012004615,14.016678953867524,1.5199758526451521,-3.203095629567321,-1.3224822087736743,0.8067367486342653,0
